SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0,53,0,0.62158561,1500,2,0,0,0,0
0,0.089373357,76,0,0.577689243,250,5,0,0,0,0
0,0.005020671,61,0,0.004343383,3913,13,0,0,0,1
0,0.516780201,57,0,427,NA,4,0,0,0,0
0,0.274989,48,0,0.031062525,7500,8,0,0,0,0
0,0.9999999,62,0,0.014381435,6118,5,3,0,0,0
0,0.081857206,40,0,0.366091191,6776,13,0,2,0,0
0,0.134571619,42,0,0.602907769,2200,6,0,1,0,2
0,0.120855534,32,0,0.311048777,6416,6,0,1,0,2
0,0.9999999,33,0,3630,0,6,0,2,0,1
1,1.038919661,72,4,0.342624207,14350,8,0,2,0,0
0,0.013138007,43,0,0.232979388,1600,3,0,1,0,0
0,0.003119875,49,1,0.251387431,20000,9,0,1,1,2
0,0,38,0,0.109222694,4000,7,0,0,0,2
0,0.113398985,25,1,0.018328242,3600,4,0,0,0,0
0,0,43,0,0.262714327,3440,5,0,1,0,1
0,0.007239534,61,0,8,NA,6,0,0,0,0
0,0,24,0,0.27393617,1127,2,0,0,0,0
0,0.222242546,42,0,0.210598239,6585,7,0,2,0,3
0,0.184616965,55,0,476.5,1,8,1,1,0,1
0,0.058074479,37,0,0.078600115,12200,7,0,1,0,3
0,0.098451697,50,0,0.192002352,3400,8,0,0,0,0
0,0,37,0,0.190982638,11000,9,0,1,0,3
0,0.01004103,53,2,2092,NA,8,0,3,0,0
0,0.754211388,37,0,0.541230681,10416,10,0,1,0,4
0,0.969961202,42,0,0.736646986,7282,10,0,2,0,1
0,0.065715514,58,0,0.149489322,14000,6,0,1,0,0
0,0.034624653,64,0,0.545634528,5050,13,0,1,0,0
0,0.008549786,59,0,0.417042381,4435,4,0,2,0,1
1,0.538753925,53,1,0.115509541,4925,5,4,0,1,5
0,0.030990623,48,0,0.41250334,3742,12,0,1,0,0
0,0.478696774,60,0,0.234196558,6216,7,0,1,0,0
0,0.352801894,22,0,0.206396802,2000,4,0,0,0,0
0,0.775844831,45,0,0.906728847,1500,3,0,1,0,2
0,0.9999999,35,0,0.088260497,3500,0,0,0,0,1
0,0.254078002,34,1,0.109202769,3900,6,0,0,0,0
0,0.031212662,49,0,0.136643168,6666,7,0,0,0,1
0,0.00124321,84,0,0.000124673,8020,5,0,0,0,0
0,0.115652986,52,0,0.248536168,11100,9,0,1,0,1
0,0.890867536,48,1,0.480674526,6700,7,0,2,0,1
0,0.783279815,62,0,0.412107748,3600,8,0,0,0,0
0,0.80493537,23,0,0.171278626,2095,2,1,0,1,0
0,0.00305916,70,0,1481,NA,8,0,1,0,1
0,0.023154848,53,0,0.366684502,5606,10,0,2,0,3
0,0.086574358,57,0,0.505623594,4000,7,0,1,0,2
0,0.012856408,68,0,0.319011815,1861,7,0,0,0,0
0,0.060924046,41,0,0.071988002,6000,4,0,0,0,0
1,1.730538922,39,2,0.124753034,3542,2,1,0,0,2
0,0.037227906,47,0,0.004049754,3456,3,0,0,0,0
0,0.000483863,82,0,0,3333,4,0,0,0,0
0,0.091929553,60,0,0.016793283,2500,2,0,0,0,0
0,0.040714995,50,0,0.68872243,7208,13,0,3,0,2
0,0.235493268,53,0,0.591718266,2583,6,0,1,0,0
1,0.794051487,47,0,0.361130098,4388,7,0,0,0,3
0,0.9999999,38,0,0.161526546,7100,4,0,0,0,1
0,0.9999999,80,0,3,NA,4,0,0,0,0
0,0.023621516,69,0,32,NA,9,0,0,0,NA
0,0.050636734,69,0,670,NA,8,0,1,0,0
0,0.02120221,67,0,16,NA,6,0,0,0,0
0,0.005117909,31,0,0.045541314,7333,5,0,0,0,0
0,0,59,0,0.27300398,4270,9,0,1,0,1
0,0.270424872,57,0,0.465796854,8200,6,0,3,0,0
0,0.0081704,53,0,0.722079406,3500,8,0,1,0,0
0,0.871353419,64,0,0.406345067,2300,5,0,0,0,1
0,0.726344736,33,0,0.544245575,10000,10,0,2,0,1
0,0.505149485,30,0,0.222894265,4463,8,0,0,0,0
0,0.052161136,46,0,0.193444542,10250,6,0,1,0,1
0,0.656666988,39,0,0.263031596,7500,9,0,0,0,0
0,0.179768673,33,0,0.333990401,11667,8,0,1,0,0
0,0,35,0,0.158306949,6000,11,0,0,0,3
0,0.006332278,69,0,0.23430127,11019,7,0,3,0,0
0,0.359293412,57,0,1368,NA,4,0,1,0,0
0,0.042416644,64,0,0.264439264,3860,7,0,1,0,0
0,0,49,0,1822,NA,6,0,1,0,0
0,0.579712779,52,0,0.033272028,5980,4,0,0,0,1
0,0.280681064,58,0,0.435111836,8583,7,0,1,0,0
0,0.060024084,56,0,0.290814474,16525,13,0,2,0,5
0,0.002582213,69,0,1670,NA,11,0,1,0,0
0,0,70,0,0.337288362,7500,14,0,1,0,0
0,0.000545435,74,0,0.221796866,8358,9,0,2,0,0
0,0.362201643,25,0,0.148839842,5300,9,0,0,0,0
0,0.124236962,62,0,0.780882353,2719,13,0,1,0,0
0,0.028110393,75,0,0.213412289,13002,15,0,3,0,0
0,0.157996375,60,0,0.390201225,8000,24,0,1,0,0
0,0.446221511,27,0,0.040194884,820,2,0,0,0,0
0,0.169367943,50,0,0.536480142,7880,9,0,2,1,0
0,0.267331066,38,1,0.337777267,8700,8,0,2,0,0
0,0.483660278,32,0,0.163367327,5000,8,0,0,0,2
1,0.187207111,77,0,1.056377449,2500,18,0,2,0,0
0,0.009936132,56,0,0.162354706,8000,11,0,1,0,1
0,0.048005199,46,0,0.353791724,6500,16,0,2,0,1
0,0.227077292,64,0,0.016995751,4000,3,0,0,0,1
0,0.127112958,63,0,0.20626607,10500,20,0,1,0,0
0,1.026318814,57,3,0.082141209,4333,9,0,0,1,2
0,0.07713545,41,0,0.414672333,8941,4,0,2,0,0
1,1.001092572,45,1,0.269632376,16184,8,0,1,0,1
0,0,74,0,0,3000,4,0,0,0,0
0,0.562628292,61,0,0.491886576,6100,10,0,1,0,1
0,0.273894237,68,0,0.242774566,4497,5,0,0,0,0
0,0.00077842,65,1,0.125327225,9167,10,0,1,0,0
0,0.078156874,74,0,93,NA,2,0,0,0,NA
0,0.9999999,66,0,0,4097,0,0,0,0,0
0,0.671204173,67,0,0.686575875,5139,13,0,1,0,1
0,0.9999999,76,0,0,NA,4,0,0,0,0
0,0.732816796,34,2,0.029763941,2922,4,0,0,0,0
0,0.007410623,40,0,0.456024403,5900,9,0,2,0,4
0,0.0146458,64,0,0.513318934,8333,38,0,2,0,0
0,0.148850055,70,0,3207,NA,13,0,2,0,NA
0,0.41923579,49,0,0.472160825,9500,17,0,2,0,7
0,0.153382031,47,0,0.097657929,9307,13,0,0,0,4
0,0.593217016,59,1,0.854120758,2268,6,1,1,1,1
0,0.186193087,60,0,0.30230781,6542,25,0,2,0,0
0,0.465533404,51,1,2525,NA,10,1,2,0,0
0,0.095495225,46,0,0.823578421,4800,6,0,2,0,0
0,0.529635164,45,0,3883,NA,17,0,0,0,0
0,0.080737327,35,0,0.640871826,5000,6,0,2,0,0
0,0.951192951,32,0,0.253919301,3890,6,0,0,0,5
0,0.736652669,51,3,0.168114581,4258,3,2,0,0,2
1,0.533682093,50,0,0.819091967,8589,10,6,1,4,0
0,0.164045187,52,0,0.343471377,12000,11,0,1,0,2
1,1.157412212,59,6,1.290616751,4166,11,0,1,1,0
0,0.838652861,53,0,0.372635614,12000,8,0,2,0,0
0,0.173090659,51,0,0.277461464,7200,9,0,2,0,0
0,0.005903347,55,0,0.28875607,8030,8,0,1,0,3
0,0,58,0,0.067784149,6800,5,0,1,0,0
0,0.9999999,26,0,458,NA,2,0,0,0,0
0,0.265162315,32,1,0.191582003,6200,10,0,0,0,0
0,0.110157044,69,0,0.027875794,2833,8,0,0,0,0
0,0.20745899,72,0,0.381106561,10500,15,0,1,0,0
0,0.9999999,54,0,0.157400722,5539,3,0,1,0,0
0,0.103519489,58,0,145,NA,4,0,0,0,0
0,0,44,0,0.268636965,6800,8,0,2,0,2
0,0,81,0,0,NA,5,0,0,1,NA
0,0.023311417,74,0,0.274049449,9625,17,0,2,0,2
0,0.199134472,60,0,0.238341969,11000,10,0,2,0,1
0,0.002583118,37,2,0.177258092,5900,8,0,1,0,1
0,5.91E-05,72,0,0.168305282,6000,13,0,1,0,1
0,0.9999999,54,0,0.323170732,4591,5,0,1,0,3
1,0.857197158,35,0,0.40787418,9600,13,0,2,0,0
0,0.065112533,45,0,1424,NA,12,0,1,0,0
0,0.656896444,29,0,0.687599787,1878,5,0,0,0,0
0,0.314700097,57,0,0.258133333,11249,10,0,2,0,0
0,0.019031803,61,0,0.237260274,1824,17,0,1,0,0
1,0.675344253,46,6,1.078969016,3646,14,1,1,1,3
0,0.410176647,39,0,0.311459354,2041,5,0,0,0,1
0,0.061379787,46,0,121,0,4,0,0,0,2
0,0.304745547,33,0,0.550278793,5200,16,0,2,0,2
0,0.755503461,33,0,0.489924433,2381,5,0,0,0,0
0,0.10839458,58,0,0.49859944,15350,3,0,2,0,0
0,0.050598313,54,0,0.945513622,4000,12,0,2,0,1
0,0.04258156,41,0,0.886445422,2500,9,0,1,0,0
0,0.035666597,69,1,0.282239254,3000,10,0,0,0,0
0,1.026994601,57,1,0.122183434,3150,4,0,0,0,1
0,0.045746075,84,0,0.723664646,8742,12,0,2,0,0
0,0,45,0,0,NA,2,0,0,0,0
0,0.65003063,40,0,0.548690262,5000,9,0,1,0,1
0,0.246677299,36,0,0.137572486,5000,7,0,0,0,0
1,0.154285288,47,1,0.423365428,17863,13,0,2,0,2
0,0.115736454,47,0,0.083916084,2573,9,0,0,0,0
0,0.80848294,48,0,0.163189121,15000,7,0,0,0,3
0,0.154615273,36,0,0.344827586,2000,7,0,1,0,0
0,0.004679427,42,0,0.56228793,2062,13,0,1,0,0
0,0.156264565,27,0,111,0,6,0,0,0,0
0,0.041674549,73,0,149,NA,5,0,0,0,0
0,0.023839046,32,0,0.003616252,4700,2,0,0,0,1
0,0.12518939,46,0,0.294282287,2500,7,0,0,0,1
0,0,66,1,0.00647177,4480,3,0,0,0,0
0,0.9999999,53,0,0,NA,6,0,0,0,0
0,0.18130994,39,0,0.373008435,3200,5,0,1,0,1
0,0.021357062,58,0,0.551773387,4200,30,0,1,0,1
0,0.23255643,46,0,1587,NA,2,0,1,0,0
0,0.972810007,64,5,0.470362371,12500,11,0,1,0,0
0,0.263474221,74,0,0.046003149,17150,7,0,0,0,0
0,0.130220414,57,0,0.586684073,7659,5,0,1,0,0
0,0,51,0,2325,NA,3,0,1,0,0
0,0.012756412,76,0,14,NA,4,0,0,0,0
0,0.455560602,56,0,2732,NA,12,0,1,0,0
0,0.014054976,50,0,0.101778117,9166,5,0,0,0,1
0,0.790877167,42,2,0.600342808,7000,12,0,1,0,0
0,0.5044991,56,0,0.286302175,1700,3,0,0,0,1
0,0.00340351,80,0,0.001666111,3000,10,0,0,0,0
0,0.020470767,61,0,0.003563377,13750,10,0,0,0,1
0,0.002142755,87,0,160,NA,2,0,1,0,0
0,0.278965129,59,1,0.553711976,4700,5,0,1,0,0
0,0.016407618,73,0,0.080952894,9276,17,0,1,0,0
0,0.182637877,41,0,0.247323736,2708,8,0,0,0,3
0,0.129996429,42,0,0.355697662,9538,12,0,2,0,0
0,0,71,0,0,1945,3,0,0,0,0
0,0.009753719,26,0,0.001996008,500,7,0,0,0,0
1,1.594810379,47,2,0.379348631,5403,4,1,1,0,2
0,0.129233139,58,0,0.176089681,14361,14,0,1,0,2
0,0.119725753,30,0,0.326168458,4000,8,0,1,0,0
0,1.172413793,28,2,72,NA,2,0,0,0,0
0,0.424741173,61,0,0.047842088,2988,4,0,0,0,0
0,0.131239212,42,0,0.074935717,24500,8,0,1,0,1
0,0.269535419,47,1,1404,NA,7,0,1,0,1
0,0.976682212,39,0,3416,NA,10,0,2,0,0
0,0.350164984,40,0,0.560058594,2047,5,0,1,0,5
0,0.170294857,46,0,0.348421053,6649,8,0,2,0,2
0,0.029047331,70,0,2297,NA,13,0,1,0,0
0,0.319591767,68,0,0.32483394,4666,12,1,2,0,1
0,0.024552827,63,0,0.256025867,3401,9,0,0,0,0
0,0.156280753,35,0,2302,NA,14,0,2,0,1
0,0.053510621,64,0,0.004832528,6000,3,0,0,0,1
0,0.55747137,33,0,0.227419176,9000,8,0,0,0,0
1,0.653992755,52,0,0.446524913,6301,9,0,1,0,3
0,0.866551668,63,0,9641,NA,11,0,2,0,0
0,0.254041672,41,0,0.304381923,10200,10,0,1,0,2
0,0.9999999,40,0,0.255785478,16333,2,0,1,0,2
0,0.130939116,55,0,0.925020828,3600,4,0,2,0,0
0,0.034518619,66,0,879,NA,9,0,1,0,0
0,0.033249745,88,0,59,NA,9,0,0,0,NA
0,0.331690042,52,0,0.114264376,12050,5,0,0,0,2
0,0.336229737,49,0,0.206517759,5461,8,0,1,0,3
0,0.069902736,35,0,0.433044637,1500,5,0,1,0,0
0,0.006058467,77,0,3,NA,1,0,0,0,NA
0,0.085393363,52,0,0.327449699,13766,13,0,1,0,0
0,0.029397759,92,0,0.003333016,10500,8,0,0,0,0
0,0.9999999,37,0,0.925997117,2080,3,0,1,0,0
0,0.399575764,43,0,0.428117405,5348,17,0,2,0,0
0,0.004666356,28,0,0.000444346,4500,1,0,0,0,1
0,0.493433771,54,0,0.661016949,2300,6,0,2,0,0
0,0.187919463,37,0,0.426653335,7000,5,0,1,0,2
0,0.199211155,87,1,0.303633649,2008,11,0,0,1,0
0,0.021175338,45,0,0.515562511,5750,10,0,1,0,1
0,0.036612048,56,0,0.11140752,7871,9,0,0,0,1
0,0.343897593,41,0,0.157423251,9934,4,0,1,0,4
0,0.473686923,53,1,0.507915316,5242,6,0,2,0,1
0,0.026770542,51,0,0.084408992,6894,10,0,0,0,0
0,0.9999999,25,0,0,NA,0,0,0,0,0
0,0.113232554,56,0,0.45236415,4250,26,0,1,0,2
1,0.880288958,27,3,0.284583333,2399,8,1,0,2,0
0,0.620120355,72,3,0.362675247,4350,11,0,1,0,0
0,0.041289345,51,1,0.172261106,7000,12,0,1,0,0
0,0.43403908,47,0,2458,NA,14,0,1,0,2
0,0,61,0,0.168166578,5666,5,0,1,0,0
0,0.144553193,81,0,0.162640354,8816,18,0,1,0,0
0,0.014284694,62,0,0.286489574,3500,4,0,0,0,0
0,0.017949103,66,0,2304,NA,6,0,1,0,0
0,0.031612953,74,0,87,NA,6,0,0,0,0
0,0.409685022,52,0,0.372806043,4500,7,0,1,0,0
0,0.030498475,62,0,2813,NA,8,0,1,0,0
0,0.013332889,43,0,0.195681152,3750,5,0,1,0,0
0,0.9999999,50,0,0.141167395,11666,2,0,1,0,0
0,0.066750568,66,0,0.274023126,10031,14,0,2,0,0
0,0.234070637,52,0,4775,NA,12,0,3,0,0
0,1.41449698,27,1,0.127542227,2900,9,0,0,0,0
0,0.36067675,53,3,0.039794294,24500,7,0,0,0,0
0,0.133433283,72,0,0.421294172,2178,5,0,1,1,0
1,0.957289654,40,2,0.218812658,22941,11,0,2,0,4
0,0.9999999,72,0,0.202799671,8500,5,0,1,0,0
0,0.639593909,67,2,918,NA,7,0,0,2,0
0,0,42,0,0.434470767,4600,14,0,1,0,3
0,0.036806984,57,0,0.818888521,6045,15,0,3,0,1
0,0.113750214,66,0,0.134396838,14166,4,0,1,0,0
0,0.079994667,47,0,0.001433286,30000,4,0,0,0,0
0,0,64,0,0,7500,3,0,0,0,0
0,0.008940337,64,0,0.155381605,10219,6,0,1,0,0
0,0.014665915,44,0,0.079529926,3658,3,0,0,0,0
0,0.023807238,45,0,0.378407332,8400,12,0,1,0,2
0,0.007088508,56,0,0.004241139,3300,9,0,0,0,0
0,0.192512231,31,1,0.112926478,4161,4,0,0,0,0
0,0,27,0,0.052589482,5000,5,0,0,0,0
0,0,27,0,0.233906437,2500,5,0,0,0,1
0,0.021042868,67,0,0.283218889,8300,6,0,2,0,0
0,0.135196395,45,1,0.544542215,13750,10,0,3,0,2
0,1.009998824,47,0,0.61212929,3000,6,0,1,0,0
0,0.049663428,67,0,0.018192375,15500,8,0,0,0,0
0,0.00516502,73,0,0.07084124,1580,15,0,0,0,0
0,0.9999999,50,0,0,6000,0,0,0,0,2
0,0.669170259,48,0,0.572879009,13000,9,0,4,0,0
1,0.68813979,31,3,0.073325186,9000,5,0,0,1,0
0,0.031730177,53,0,0.563014292,4617,15,0,2,0,2
0,0.011405799,53,0,2813,NA,17,0,1,0,0
0,0.211089446,64,0,0.159109646,10916,4,0,1,0,0
0,0.072654558,29,0,0.525826446,1935,5,0,1,0,0
0,0,39,0,2682,NA,7,0,2,0,1
0,0.060493951,46,0,0.547646785,8583,7,0,2,0,7
0,0.001692359,36,0,0.657159659,3400,13,0,1,0,0
0,0.030260093,63,0,0.24895021,5000,7,0,1,0,0
0,0.072478797,85,0,0.006723079,8626,3,0,0,0,0
0,0.079384401,39,1,0.470273029,3918,3,0,1,0,1
0,0.860784804,32,0,0.029420166,3500,1,0,0,0,0
0,0.022426556,78,0,0.553259565,7500,16,0,3,0,0
0,0.018115205,66,3,0.362457229,12566,10,0,1,2,1
0,0.04598133,45,0,0.180606465,3000,13,0,0,1,0
0,0.991603359,23,2,0.172206833,2165,4,1,0,0,0
0,0.375046417,42,2,0.428960964,6967,12,0,1,0,2
0,0.034359375,77,0,520,NA,4,0,1,0,3
0,0.386185299,41,0,0.619942061,10700,15,0,3,0,1
0,0.020978277,32,0,0.020884248,4500,6,0,0,0,0
0,0.004157595,80,1,0.500719942,8333,16,0,4,0,1
0,0.037817322,59,0,0.310421666,5833,6,0,3,0,0
0,0.092658008,47,0,2236,NA,7,0,3,0,0
0,0.060848384,53,1,0.688161136,6900,15,0,2,0,1
0,0.253701964,64,0,0.598164922,8500,20,0,1,0,0
0,1.324168099,36,2,0.110937228,5750,7,0,1,1,0
0,0.011989877,74,0,0.005910271,11166,4,0,0,0,0
0,0.013635124,50,0,1218,NA,5,0,3,0,NA
0,0.118081181,30,0,0.210572074,5750,11,0,0,0,0
0,0.727031787,60,0,2961,0,8,0,0,0,0
0,0.009288778,38,0,2585,0,10,0,1,0,5
0,0.701484501,60,0,0.096361569,10553,2,0,1,0,1
0,0.231044726,39,0,0.49875024,5200,10,0,2,0,1
0,0,45,0,0.179803366,6000,5,0,1,0,2
0,0.192385413,52,0,1829,NA,15,0,1,0,3
0,0.102163261,71,0,92,NA,3,0,0,0,0
0,0.000667891,61,0,0.324735053,5000,6,0,1,0,2
0,0,48,0,1610,NA,2,0,1,0,NA
0,0.010520195,70,0,0.008217034,7666,11,0,0,0,0
0,0.744184148,53,0,0.45974108,3166,10,0,2,0,0
0,0.970675733,46,0,0.217641419,7300,3,0,0,0,2
0,0.427206925,61,0,0.353084911,1636,4,0,0,0,0
0,0.110599078,23,0,0.125860374,3050,3,0,0,0,0
0,0,41,0,2643,NA,5,0,1,0,0
0,0.721568862,35,0,1077,NA,8,1,0,0,2
0,0.014494959,86,0,1.054189162,5000,16,0,2,0,0
0,0.00907441,48,0,0.204462659,8783,10,0,2,0,4
0,0.489518959,54,0,1.141548709,1200,6,1,1,0,4
0,0.714135882,44,0,0.073170732,2500,3,0,0,0,2
0,0.022299443,60,0,0.648491458,2750,4,0,1,0,0
0,0.130449866,50,0,0.364429368,4126,15,0,1,0,3
0,0.638722555,28,0,0.242378811,2000,5,0,0,0,0
0,0.155987596,78,0,0.466545455,8249,6,0,1,0,2
0,0.531468531,29,0,0.314634824,3600,4,0,1,0,2
0,0,80,0,0.327883742,1100,5,0,0,0,0
0,0.424146591,46,1,0.42166065,4154,5,0,2,0,0
0,0.1985874,32,0,0.718725819,7753,22,0,5,0,1
0,0.08241449,60,0,0.408582469,14750,8,0,2,0,5
0,0.972342552,55,1,0.291200647,7420,7,0,2,0,0
0,0.329538264,62,0,0.647738044,11604,34,0,2,0,0
0,0,47,0,0.477424813,13000,7,0,2,0,1
0,0,61,0,422,NA,5,0,0,0,NA
0,0.624511828,49,0,0.807664842,4200,6,0,1,0,1
0,0.769620477,46,0,0.58377973,9333,20,0,2,0,0
0,0.215213959,54,0,1626,NA,3,0,1,0,0
0,0.338961789,52,0,0.442724458,2260,7,0,0,0,0
0,0.310270939,30,0,0.118532955,5643,2,0,0,0,0
0,0.022127625,61,0,7134,NA,8,0,5,0,NA
0,0.443259817,71,0,381,NA,4,0,0,0,0
0,0.514248575,51,0,0.288957589,10350,5,0,1,1,0
0,0.168024881,49,0,0.127739355,12000,7,0,1,0,1
0,0.029020396,69,0,0.301267542,8835,6,0,1,0,0
0,0.004966501,74,0,0.139024868,5106,10,0,0,0,0
0,0.074324541,66,0,0.348330334,5000,7,0,1,0,0
0,0.971567614,64,2,0.841477181,6200,11,0,3,0,0
0,1.043037079,47,0,5024,NA,10,0,3,0,0
0,0,71,0,0,6501,2,0,0,0,0
0,0.32345483,91,0,2860,NA,11,0,4,0,NA
0,0.513848751,49,1,0.362702055,10021,6,0,1,0,2
0,0.9999999,27,0,0,5500,0,0,0,0,1
0,0.565276327,47,1,0.086860486,16750,6,0,0,0,0
0,0.350872354,55,0,0.056981006,3000,7,0,0,0,0
0,0.538725443,44,0,0.534910296,8750,13,0,2,0,0
0,0,33,0,0.07312509,6946,3,0,1,0,1
0,0.026207581,70,0,48,0,2,0,0,0,0
0,0.179920502,70,0,217,NA,3,0,0,0,0
0,0.9999999,37,0,0.809709821,3583,4,0,2,0,0
0,0.080644077,50,0,0.304426847,7702,15,0,2,0,3
0,0.639846326,58,0,993,NA,4,0,0,0,1
0,0.352092558,43,1,0.687432703,6500,8,0,2,0,1
0,0.88797338,62,4,0.113539052,6772,9,0,0,0,0
0,0.019842982,79,0,0.262681541,4750,13,0,2,0,0
0,0,61,0,0.725102574,2680,4,0,1,0,0
0,0.024215211,40,0,0.194810955,9018,6,0,0,0,0
0,0.406328348,41,0,0.264455924,6000,9,0,1,0,0
0,0.9999999,38,0,0.492363232,3600,7,0,1,0,0
0,0.367155961,31,0,2330,NA,12,0,1,0,0
0,0.093176665,41,0,0.253691959,21600,12,0,1,0,3
0,0.392114532,39,0,0.05294635,5684,4,0,0,0,1
0,0.965105348,61,0,0.340612751,12500,14,0,0,0,0
0,0.038201248,70,0,0.07793765,833,5,0,0,0,0
0,0.963003083,54,0,0.432373473,4583,10,0,1,0,0
0,0.837751026,66,0,2057,NA,6,0,0,0,1
0,0.021416986,67,0,0.253574248,11400,8,0,1,0,0
0,0.138962198,66,0,0.36075407,3500,12,0,1,0,0
0,0.005069708,46,2,0.382397396,8600,11,0,1,0,0
0,0.05808172,77,0,0.018440145,3307,4,0,0,0,0
0,0.041382384,47,0,3158,NA,15,0,1,0,NA
0,0.00881738,47,0,0.753881988,6439,6,0,2,0,2
0,0.012237893,40,0,1799,NA,4,0,1,0,NA
0,0,37,0,0.372604566,6000,7,0,2,0,0
0,0.9999999,25,0,0.603396603,1000,3,0,0,0,0
0,0.176891155,52,1,0.33840139,6905,9,0,2,0,0
0,0.007917225,78,0,1607,NA,15,0,1,0,0
0,0.114514721,93,0,0.03832056,3000,3,0,0,0,0
0,0.343500445,54,0,0.464480874,8600,14,1,2,0,2
0,0.011055404,44,0,0.241050853,6508,13,0,2,0,3
0,0.6245,60,0,0.7124,4999,16,0,1,0,1
0,0.031083531,41,0,2194,NA,7,0,1,0,2
0,0.058541907,24,0,0.010745891,3163,3,0,0,0,0
1,0.798201451,43,2,0.448219569,9800,12,0,1,0,0
0,0.012746392,71,0,0.029828362,6000,12,0,1,0,1
0,0.161686286,47,0,7331,0,23,0,1,0,2
0,0.139080204,27,0,182,1,5,0,0,0,0
0,0.068329068,71,0,0.307300255,6670,7,0,1,0,1
0,0.001272689,59,0,0.284243295,4175,8,0,1,0,0
0,0.016821105,79,0,19,NA,4,0,0,0,0
0,0.015723167,41,0,0.534419236,5156,4,0,2,0,0
0,0,28,0,0,1200,2,0,0,0,0
0,0.085178296,70,0,0.112660732,10109,5,0,1,0,0
0,0.02089484,78,0,0.518370407,4000,9,0,3,0,1
1,0.909599254,40,1,0.089616175,5835,5,0,0,1,4
0,0.9999999,23,0,0,NA,0,0,0,0,0
0,0.397174753,58,0,0.190934197,10500,17,0,2,0,0
0,0.307399887,52,1,0.287594349,5166,6,0,1,0,0
0,0.9999999,37,0,0.12095968,3000,2,0,0,0,0
0,0.095695215,81,0,56,NA,2,0,0,0,1
0,0.941360571,68,0,0.28864524,21250,7,0,1,0,3
0,0.254916339,49,0,0.423192269,3000,8,0,2,1,2
0,0.766627048,37,1,0.433250809,5250,6,0,2,0,1
0,0.001016219,78,0,0.20916641,3250,7,0,0,0,0
0,0.112218272,63,0,0.544130249,3500,15,0,3,0,0
0,0.379024839,86,2,0.356131509,8333,9,0,1,0,0
0,0.209663881,58,0,0.253262983,3600,8,0,1,0,0
0,0.11464309,52,0,0.603210637,6166,13,0,2,0,1
0,0.066598335,63,0,0.018367821,4300,2,0,0,0,1
0,0.787198231,73,0,0.603756299,4365,12,0,1,0,0
0,0.013722647,69,0,5968,NA,16,0,3,0,0
0,0.217394262,66,0,403,NA,5,0,0,0,NA
1,0.95129255,53,3,0.248299834,6616,13,0,0,0,1
0,0.9999999,62,0,0.615454545,1099,2,0,0,0,0
0,0.002384837,73,0,0.219725343,2402,6,0,1,0,0
0,0.67426645,32,1,0.142717178,6123,6,0,0,1,2
0,0.358973541,55,0,0.233210761,5166,22,0,0,0,0
0,0.072257123,70,0,2429,NA,9,0,3,0,0
0,0.097448879,50,0,3350,NA,7,0,1,0,NA
0,0.428709114,56,0,0.347256165,4500,10,0,1,0,2
1,0.690052859,64,0,1.155267579,4166,13,0,4,0,0
0,0.337693493,32,0,0.639120293,3000,4,0,1,0,0
0,0.9999999,60,0,118,NA,5,0,0,0,0
1,0.9999999,23,0,53,NA,1,0,0,0,0
0,0.170520877,27,0,0.100597815,4850,11,0,0,0,0
0,0.049108662,34,0,2005,NA,12,0,2,0,0
0,0.408599218,75,0,0.082772464,8468,6,0,1,0,0
1,0.779018727,56,1,0.96495233,7446,12,0,5,1,1
0,0.70836867,50,0,0.598128445,7800,18,0,1,0,0
1,0.9999999,30,0,74,NA,0,0,0,0,0
1,0.306552821,39,0,0.538162426,9000,5,0,2,0,0
0,0.015678477,78,0,0.002285497,10500,10,0,0,0,0
0,0.109403716,49,0,0.265730734,9900,14,0,2,0,0
0,0.011260315,69,0,0.061042815,30666,5,0,1,0,0
0,0.230950333,46,0,0.23855229,5000,12,0,2,0,4
0,0,66,0,0,1500,1,0,0,0,1
0,0.501719862,34,0,0.306119381,6650,6,0,2,0,1
0,0.9999999,38,1,0.000322477,3100,1,1,0,0,1
1,0.988496593,52,5,1.729668333,2200,14,0,3,1,1
0,0.050683085,54,1,0.073807321,15133,10,0,0,0,3
1,0.169100692,62,2,0.127023223,11367,6,1,1,4,0
0,0.796982412,41,4,0.130171835,10416,16,0,0,0,0
0,0.35714935,58,0,0.221371661,6400,6,0,1,0,0
0,0,64,0,1095,NA,11,0,1,0,0
0,0.032339049,68,0,0.305858437,5410,6,0,1,0,1
0,0.132659864,76,0,0.142039317,9257,9,0,0,0,0
0,0.66551411,42,1,1.001565558,5109,17,0,1,0,1
0,0.145208429,28,0,0.01272149,2200,1,0,0,0,0
0,0.045772143,67,0,0.061363219,5442,7,0,0,0,1
0,0,36,1,0,2500,3,0,0,0,2
0,0,51,0,0.465787943,5158,6,0,2,0,0
0,0.232476525,49,0,0.06425,7999,6,0,0,0,2
0,0.185133354,62,0,1465,NA,19,0,1,0,4
0,0.170065056,46,0,0.22481844,3166,9,0,0,0,3
